city,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max,cloudcover_mean,weathercode,country,continent,latitude,longitude,coastal_city,date,month,day_of_week,day_of_year,week_of_year,is_weekend,season,temp_range,heavy_rain_flag,heatwave_flag,high_wind_flag,temp_lag_1,temp_lag_7,temp_7d_avg,precip_7d_sum
Seoul,17.5,9.4,13.3,15.7,7.0,7.5,7.5,0.0,15.5,33.1,89,61,South Korea,Asia,37.5665,126.978,1,2026-03-31,3,1,90,14,0,Spring,8.1,0,0,0,12.9,10.3,11.2,8.8
Seoul,16.4,8.4,11.5,15.0,5.9,0.1,0.1,0.0,13.5,34.9,81,51,South Korea,Asia,37.5665,126.978,1,2026-04-01,4,2,91,14,0,Spring,7.999999999999998,0,0,0,13.3,10.9,11.285714285714286,8.9
Seoul,16.0,4.7,9.7,13.8,2.5,0.0,0.0,0.0,15.8,41.0,5,3,South Korea,Asia,37.5665,126.978,1,2026-04-02,4,3,92,14,0,Spring,11.3,0,0,0,11.5,10.1,11.22857142857143,8.9
Seoul,20.4,6.6,12.6,18.0,4.4,0.0,0.0,0.0,12.5,32.4,98,3,South Korea,Asia,37.5665,126.978,1,2026-04-03,4,4,93,14,0,Spring,13.8,0,0,0,9.7,9.8,11.62857142857143,8.9
Seoul,19.4,9.8,13.6,18.1,7.4,2.0,2.0,0.0,17.2,45.0,75,53,South Korea,Asia,37.5665,126.978,1,2026-04-04,4,5,94,14,1,Spring,9.599999999999998,0,0,0,12.6,10.1,12.12857142857143,10.9
Seoul,15.9,6.8,10.3,13.2,4.5,4.1,4.1,0.0,15.1,46.1,78,63,South Korea,Asia,37.5665,126.978,1,2026-04-05,4,6,95,14,1,Spring,9.1,0,0,0,13.6,11.3,11.985714285714286,15.0
Seoul,13.1,5.5,9.7,9.9,1.3,3.6,3.6,0.0,15.1,37.4,61,61,South Korea,Asia,37.5665,126.978,1,2026-04-06,4,0,96,15,0,Spring,7.6,0,0,0,10.3,12.9,11.528571428571428,17.3
Seoul,12.4,1.5,6.7,8.7,-2.0,0.0,0.0,0.0,15.3,40.7,1,0,South Korea,Asia,37.5665,126.978,1,2026-04-07,4,1,97,15,0,Spring,10.9,0,0,0,9.7,13.3,10.585714285714284,9.8
Seoul,14.7,2.0,8.3,12.4,-0.5,0.0,0.0,0.0,10.0,29.2,14,3,South Korea,Asia,37.5665,126.978,1,2026-04-08,4,2,98,15,0,Spring,12.7,0,0,0,6.7,11.5,10.12857142857143,9.7
Seoul,10.8,6.7,8.9,9.5,3.9,29.5,29.5,0.0,14.8,38.2,100,63,South Korea,Asia,37.5665,126.978,1,2026-04-09,4,3,99,15,0,Spring,4.1000000000000005,1,0,0,8.3,9.7,10.014285714285714,39.2
Seoul,11.5,7.5,9.9,10.8,5.2,6.8,6.8,0.0,19.0,46.4,96,63,South Korea,Asia,37.5665,126.978,1,2026-04-10,4,4,100,15,0,Spring,4.0,0,0,0,8.9,12.6,9.62857142857143,46.0
Seoul,15.5,7.2,10.0,13.9,5.1,0.0,0.0,0.0,15.3,40.0,80,3,South Korea,Asia,37.5665,126.978,1,2026-04-11,4,5,101,15,1,Spring,8.3,0,0,0,9.9,13.6,9.114285714285714,44.0
Seoul,20.5,4.6,12.2,19.1,2.3,0.0,0.0,0.0,8.1,18.7,85,3,South Korea,Asia,37.5665,126.978,1,2026-04-12,4,6,102,15,1,Spring,15.9,0,0,0,10.0,10.3,9.385714285714286,39.9
Seoul,24.2,7.2,15.7,23.9,5.4,0.0,0.0,0.0,7.9,16.6,49,3,South Korea,Asia,37.5665,126.978,1,2026-04-13,4,0,103,16,0,Spring,17.0,0,0,0,12.2,9.7,10.242857142857144,36.3
Seoul,24.8,10.6,17.6,23.8,9.0,0.0,0.0,0.0,10.2,20.9,78,3,South Korea,Asia,37.5665,126.978,1,2026-04-14,4,1,104,16,0,Spring,14.2,0,0,0,15.7,6.7,11.8,36.3
Seoul,24.5,11.0,16.8,23.8,10.1,0.0,0.0,0.0,15.3,37.4,42,3,South Korea,Asia,37.5665,126.978,1,2026-04-15,4,2,105,16,0,Spring,13.5,0,0,0,17.6,8.3,13.014285714285714,36.3
Seoul,25.4,9.9,17.3,23.1,7.7,0.0,0.0,0.0,14.2,34.6,62,3,South Korea,Asia,37.5665,126.978,1,2026-04-16,4,3,106,16,0,Spring,15.499999999999998,0,0,0,16.8,8.9,14.214285714285714,6.8
Seoul,20.5,13.0,16.1,18.2,10.6,0.0,0.0,0.0,13.7,37.4,69,3,South Korea,Asia,37.5665,126.978,1,2026-04-17,4,4,107,16,0,Spring,7.5,0,0,0,17.3,9.9,15.1,0.0
Seoul,26.4,9.4,17.5,25.0,8.2,0.0,0.0,0.0,9.6,25.6,34,3,South Korea,Asia,37.5665,126.978,1,2026-04-18,4,5,108,16,1,Spring,17.0,0,0,0,16.1,10.0,16.17142857142857,0.0
Seoul,29.0,13.4,20.3,28.4,12.4,0.0,0.0,0.0,14.1,36.4,50,3,South Korea,Asia,37.5665,126.978,1,2026-04-19,4,6,109,16,1,Spring,15.6,0,0,0,17.5,12.2,17.32857142857143,0.0
Seoul,16.4,8.4,12.4,14.3,4.1,2.4,2.4,0.0,17.1,41.8,59,55,South Korea,Asia,37.5665,126.978,1,2026-04-20,4,0,110,17,0,Spring,7.999999999999998,0,0,0,20.3,15.7,16.857142857142858,2.4
Seoul,17.4,5.5,11.0,14.2,3.4,0.0,0.0,0.0,15.8,42.1,56,3,South Korea,Asia,37.5665,126.978,1,2026-04-21,4,1,111,17,0,Spring,11.9,0,0,0,12.4,17.6,15.914285714285716,2.4
Seoul,18.9,8.9,13.3,16.2,6.8,0.0,0.0,0.0,14.3,38.2,80,3,South Korea,Asia,37.5665,126.978,1,2026-04-22,4,2,112,17,0,Spring,9.999999999999998,0,0,0,11.0,16.8,15.414285714285713,2.4
Seoul,22.5,9.8,16.0,19.4,7.2,0.0,0.0,0.0,14.4,39.2,90,3,South Korea,Asia,37.5665,126.978,1,2026-04-23,4,3,113,17,0,Spring,12.7,0,0,0,13.3,17.3,15.228571428571428,2.4
Seoul,25.5,8.1,16.6,23.1,5.7,0.0,0.0,0.0,11.7,28.8,0,0,South Korea,Asia,37.5665,126.978,1,2026-04-24,4,4,114,17,0,Spring,17.4,0,0,0,16.0,16.1,15.3,2.4
Seoul,25.1,10.4,17.2,23.2,8.4,0.0,0.0,0.0,14.6,39.2,0,0,South Korea,Asia,37.5665,126.978,1,2026-04-25,4,5,115,17,1,Spring,14.7,0,0,0,16.6,17.5,15.257142857142858,2.4
Seoul,23.6,9.1,16.4,21.8,7.4,0.0,0.0,0.0,15.5,40.3,25,3,South Korea,Asia,37.5665,126.978,1,2026-04-26,4,6,116,17,1,Spring,14.500000000000002,0,0,0,17.2,20.3,14.7,2.4
Seoul,21.6,11.2,14.8,21.0,9.7,4.0,4.0,0.0,14.4,37.1,84,61,South Korea,Asia,37.5665,126.978,1,2026-04-27,4,0,117,18,0,Spring,10.400000000000002,0,0,0,16.4,12.4,15.042857142857144,4.0
Seoul,15.5,10.4,12.6,12.5,8.6,0.5,0.5,0.0,14.4,38.2,99,51,South Korea,Asia,37.5665,126.978,1,2026-04-28,4,1,118,18,0,Spring,5.1,0,0,0,14.8,11.0,15.271428571428572,4.5
Seoul,19.5,7.4,13.3,18.1,5.9,0.0,0.0,0.0,14.9,34.9,82,3,South Korea,Asia,37.5665,126.978,1,2026-04-29,4,2,119,18,0,Spring,12.1,0,0,0,12.6,13.3,15.271428571428572,4.5
Seoul,22.0,9.6,15.8,21.3,8.7,0.0,0.0,0.0,17.5,44.6,50,3,South Korea,Asia,37.5665,126.978,1,2026-04-30,4,3,120,18,0,Spring,12.4,0,0,0,13.3,16.0,15.242857142857144,4.5
Seoul,24.8,12.2,17.0,21.8,9.1,0.0,0.0,0.0,20.4,51.1,48,3,South Korea,Asia,37.5665,126.978,1,2026-05-01,5,4,121,18,0,Spring,12.6,0,0,0,15.8,16.6,15.3,4.5
Seoul,22.3,12.1,16.2,21.0,11.1,1.1,1.1,0.0,13.6,36.0,100,53,South Korea,Asia,37.5665,126.978,1,2026-05-02,5,5,122,18,1,Spring,10.2,0,0,0,17.0,17.2,15.157142857142857,5.6
Seoul,14.6,10.8,12.7,15.1,8.7,11.5,11.5,0.0,15.1,41.0,100,61,South Korea,Asia,37.5665,126.978,1,2026-05-03,5,6,123,18,1,Spring,3.799999999999999,0,0,0,16.2,16.4,14.62857142857143,17.1
Seoul,19.2,8.1,13.0,15.7,4.8,0.7,0.7,0.0,20.9,47.5,17,53,South Korea,Asia,37.5665,126.978,1,2026-05-04,5,0,124,19,0,Spring,11.1,0,0,0,12.7,14.8,14.37142857142857,13.8
Seoul,19.4,7.4,13.2,17.6,6.3,0.0,0.0,0.0,13.0,35.3,0,0,South Korea,Asia,37.5665,126.978,1,2026-05-05,5,1,125,19,0,Spring,11.999999999999998,0,0,0,13.0,12.6,14.457142857142856,13.3
Shanghai,8.6,-1.0,3.9,3.9,-4.4,0.0,0.0,0.0,12.6,32.4,4,1,China,Asia,31.2304,121.4737,1,2026-01-08,1,3,8,2,0,Winter,9.6,0,0,0,4.5,4.8,3.628571428571429,2.7
Shanghai,11.1,0.1,5.2,6.7,-2.9,0.0,0.0,0.0,11.8,29.5,24,3,China,Asia,31.2304,121.4737,1,2026-01-09,1,4,9,2,0,Winter,11.0,0,0,0,3.9,1.7,4.128571428571428,2.7
Shanghai,13.1,4.3,8.2,7.9,0.4,0.0,0.0,0.0,16.0,40.7,24,3,China,Asia,31.2304,121.4737,1,2026-01-10,1,5,10,2,1,Winter,8.8,0,0,0,5.2,1.6,5.071428571428571,2.7
Shanghai,6.7,0.0,3.4,0.7,-4.7,0.0,0.0,0.0,15.9,41.4,10,3,China,Asia,31.2304,121.4737,1,2026-01-11,1,6,11,2,1,Winter,6.7,0,0,0,8.2,4.9,4.857142857142857,1.5
Shanghai,13.1,-0.8,6.3,8.5,-4.6,0.0,0.0,0.0,11.6,30.6,36,3,China,Asia,31.2304,121.4737,1,2026-01-12,1,0,12,3,0,Winter,13.9,0,0,0,3.4,4.8,5.071428571428571,0.2
Shanghai,15.7,3.2,9.2,12.7,0.1,0.0,0.0,0.0,11.7,23.8,0,0,China,Asia,31.2304,121.4737,1,2026-01-13,1,1,13,3,0,Winter,12.5,0,0,0,6.3,4.0,5.814285714285714,0.0
Shanghai,20.2,6.8,12.2,16.5,3.3,0.0,0.0,0.0,13.0,27.0,16,3,China,Asia,31.2304,121.4737,1,2026-01-14,1,2,14,3,0,Winter,13.4,0,0,0,9.2,4.5,6.914285714285714,0.0
Shanghai,20.1,8.6,13.2,17.6,5.4,0.0,0.0,0.0,12.9,27.4,3,1,China,Asia,31.2304,121.4737,1,2026-01-15,1,3,15,3,0,Winter,11.500000000000002,0,0,0,12.2,3.9,8.242857142857142,0.0
Shanghai,20.1,6.8,12.5,18.2,4.9,0.0,0.0,0.0,8.1,18.4,2,1,China,Asia,31.2304,121.4737,1,2026-01-16,1,4,16,3,0,Winter,13.3,0,0,0,13.2,5.2,9.285714285714286,0.0
Shanghai,14.1,8.1,10.3,11.3,6.2,0.0,0.0,0.0,16.5,39.6,84,3,China,Asia,31.2304,121.4737,1,2026-01-17,1,5,17,3,1,Winter,6.0,0,0,0,12.5,8.2,9.585714285714284,0.0
Shanghai,14.4,6.8,10.8,12.9,4.7,0.0,0.0,0.0,10.9,28.8,64,3,China,Asia,31.2304,121.4737,1,2026-01-18,1,6,18,3,1,Winter,7.6,0,0,0,10.3,3.4,10.642857142857142,0.0
Shanghai,10.6,2.7,6.8,8.9,-2.4,1.5,1.5,0.0,20.3,46.8,100,51,China,Asia,31.2304,121.4737,1,2026-01-19,1,0,19,4,0,Winter,7.899999999999999,0,0,0,10.8,6.3,10.714285714285714,1.5
Shanghai,2.8,1.0,1.7,-2.3,-3.9,1.0,0.0,0.7,19.6,45.4,100,73,China,Asia,31.2304,121.4737,1,2026-01-20,1,1,20,4,0,Winter,1.7999999999999998,0,0,0,6.8,9.2,9.642857142857142,2.5
Shanghai,2.1,-2.3,0.1,-3.3,-6.8,0.0,0.0,0.0,17.0,42.5,78,3,China,Asia,31.2304,121.4737,1,2026-01-21,1,2,21,4,0,Winter,4.4,0,0,0,1.7,12.2,7.914285714285714,2.5
Shanghai,3.2,-2.2,0.3,-0.7,-6.6,0.0,0.0,0.0,14.6,34.2,68,3,China,Asia,31.2304,121.4737,1,2026-01-22,1,3,22,4,0,Winter,5.4,0,0,0,0.1,13.2,6.071428571428571,2.5
Shanghai,8.4,-2.2,2.5,4.7,-5.5,0.0,0.0,0.0,7.8,21.2,2,1,China,Asia,31.2304,121.4737,1,2026-01-23,1,4,23,4,0,Winter,10.6,0,0,0,0.3,12.5,4.642857142857143,2.5
Shanghai,8.9,0.1,4.1,5.7,-3.0,0.0,0.0,0.0,9.4,19.4,23,3,China,Asia,31.2304,121.4737,1,2026-01-24,1,5,24,4,1,Winter,8.8,0,0,0,2.5,10.3,3.7571428571428567,2.5
Shanghai,13.5,3.5,7.9,10.3,0.8,0.0,0.0,0.0,14.0,34.9,62,3,China,Asia,31.2304,121.4737,1,2026-01-25,1,6,25,4,1,Winter,10.0,0,0,0,4.1,10.8,3.3428571428571425,2.5
Shanghai,10.7,5.3,8.6,9.5,2.3,8.1,8.1,0.0,14.8,32.4,100,61,China,Asia,31.2304,121.4737,1,2026-01-26,1,0,26,5,0,Winter,5.4,0,0,0,7.9,6.8,3.6,9.1
Shanghai,7.2,3.3,5.1,3.2,0.2,0.0,0.0,0.0,14.4,35.6,83,3,China,Asia,31.2304,121.4737,1,2026-01-27,1,1,27,5,0,Winter,3.9,0,0,0,8.6,1.7,4.085714285714286,8.1
Shanghai,7.2,3.1,5.0,4.1,0.0,0.0,0.0,0.0,6.9,19.8,97,3,China,Asia,31.2304,121.4737,1,2026-01-28,1,2,28,5,0,Winter,4.1,0,0,0,5.1,0.1,4.785714285714286,8.1
Shanghai,9.6,4.3,7.0,5.7,1.2,0.0,0.0,0.0,11.9,30.6,88,3,China,Asia,31.2304,121.4737,1,2026-01-29,1,3,29,5,0,Winter,5.3,0,0,0,5.0,0.3,5.742857142857143,8.1
Shanghai,7.3,3.2,5.4,3.6,-0.3,15.6,15.6,0.0,18.6,41.4,100,55,China,Asia,31.2304,121.4737,1,2026-01-30,1,4,30,5,0,Winter,4.1,0,0,0,7.0,2.5,6.1571428571428575,23.7
Shanghai,5.9,1.9,3.6,2.4,-1.4,4.0,4.0,0.0,12.6,29.5,79,53,China,Asia,31.2304,121.4737,1,2026-01-31,1,5,31,5,1,Winter,4.0,0,0,0,5.4,4.1,6.085714285714286,27.7
Shanghai,7.4,-0.9,3.2,4.4,-3.9,0.0,0.0,0.0,7.1,22.0,44,3,China,Asia,31.2304,121.4737,1,2026-02-01,2,6,32,5,1,Winter,8.3,0,0,0,3.6,7.9,5.414285714285714,27.7
Shanghai,9.2,0.8,4.7,5.6,-2.6,0.0,0.0,0.0,13.7,34.6,26,3,China,Asia,31.2304,121.4737,1,2026-02-02,2,0,33,6,0,Winter,8.399999999999999,0,0,0,3.2,8.6,4.857142857142857,19.6
Shanghai,10.0,0.7,5.0,6.9,-2.2,0.0,0.0,0.0,11.0,23.8,31,3,China,Asia,31.2304,121.4737,1,2026-02-03,2,1,34,6,0,Winter,9.3,0,0,0,4.7,5.1,4.842857142857143,19.6
Shanghai,16.1,6.5,10.4,13.9,3.7,0.0,0.0,0.0,9.8,22.3,38,3,China,Asia,31.2304,121.4737,1,2026-02-04,2,2,35,6,0,Winter,9.6,0,0,0,5.0,5.0,5.614285714285714,19.6
Shanghai,13.6,8.2,10.6,12.3,6.9,2.7,2.7,0.0,8.2,21.2,97,55,China,Asia,31.2304,121.4737,1,2026-02-05,2,3,36,6,0,Winter,5.4,0,0,0,10.4,7.0,6.128571428571428,22.3
Shanghai,8.9,1.5,5.1,6.8,-2.6,11.9,10.8,0.77,18.9,43.9,100,73,China,Asia,31.2304,121.4737,1,2026-02-06,2,4,37,6,0,Winter,7.4,0,0,0,10.6,5.4,6.085714285714286,18.6
Shanghai,3.3,-0.2,1.6,-1.8,-4.5,0.2,0.2,0.0,16.8,41.4,91,51,China,Asia,31.2304,121.4737,1,2026-02-07,2,5,38,6,1,Winter,3.5,0,0,0,5.1,3.6,5.8,14.8
Shanghai,2.8,-1.9,0.2,-2.0,-6.7,0.0,0.0,0.0,14.9,38.2,5,2,China,Asia,31.2304,121.4737,1,2026-02-08,2,6,39,6,1,Winter,4.699999999999999,0,0,0,1.6,3.2,5.371428571428572,14.8
Shanghai,6.6,-3.7,2.3,2.8,-6.6,0.7,0.7,0.0,12.4,31.7,59,53,China,Asia,31.2304,121.4737,1,2026-02-09,2,0,40,7,0,Winter,10.3,0,0,0,0.2,4.7,5.028571428571429,15.500000000000002
Shanghai,11.1,5.1,7.1,8.3,2.5,2.3,2.3,0.0,15.5,44.3,85,53,China,Asia,31.2304,121.4737,1,2026-02-10,2,1,41,7,0,Winter,6.0,0,0,0,2.3,5.0,5.328571428571428,17.8
Shanghai,12.3,2.5,6.9,9.7,-0.5,0.0,0.0,0.0,9.7,26.6,18,3,China,Asia,31.2304,121.4737,1,2026-02-11,2,2,42,7,0,Winter,9.8,0,0,0,7.1,10.4,4.828571428571428,17.8
Shanghai,14.1,2.7,7.8,12.2,-0.1,0.0,0.0,0.0,10.3,22.0,0,0,China,Asia,31.2304,121.4737,1,2026-02-12,2,3,43,7,0,Winter,11.4,0,0,0,6.9,10.6,4.428571428571429,15.1
Shanghai,18.2,5.9,11.5,17.2,3.7,0.0,0.0,0.0,10.8,21.6,25,3,China,Asia,31.2304,121.4737,1,2026-02-13,2,4,44,7,0,Winter,12.3,0,0,0,7.8,5.1,5.342857142857143,3.2
Shanghai,20.9,11.8,15.1,20.3,10.3,2.2,2.2,0.0,9.4,23.0,30,61,China,Asia,31.2304,121.4737,1,2026-02-14,2,5,45,7,1,Winter,9.099999999999998,0,0,0,11.5,1.6,7.271428571428571,5.199999999999999
Shanghai,20.1,7.8,12.5,20.4,4.3,0.0,0.0,0.0,19.3,44.3,32,3,China,Asia,31.2304,121.4737,1,2026-02-15,2,6,46,7,1,Winter,12.3,0,0,0,15.1,0.2,9.028571428571428,5.199999999999999
Shanghai,8.8,4.3,5.8,5.4,0.5,9.6,9.6,0.0,18.9,43.2,100,61,China,Asia,31.2304,121.4737,1,2026-02-16,2,0,47,8,0,Winter,4.500000000000001,0,0,0,12.5,2.3,9.528571428571428,14.1
Shanghai,8.4,3.7,5.7,5.3,0.2,0.0,0.0,0.0,10.5,25.9,76,3,China,Asia,31.2304,121.4737,1,2026-02-17,2,1,48,8,0,Winter,4.7,0,0,0,5.8,7.1,9.328571428571427,11.8
Shanghai,12.6,2.2,7.2,9.9,-1.4,0.0,0.0,0.0,9.5,27.0,32,3,China,Asia,31.2304,121.4737,1,2026-02-18,2,2,49,8,0,Winter,10.4,0,0,0,5.7,6.9,9.37142857142857,11.8
Shanghai,13.3,3.2,8.1,9.7,1.1,0.0,0.0,0.0,9.8,25.9,69,3,China,Asia,31.2304,121.4737,1,2026-02-19,2,3,50,8,0,Winter,10.1,0,0,0,7.2,7.8,9.414285714285716,11.8
Shanghai,18.1,4.8,11.1,15.6,2.1,0.0,0.0,0.0,13.5,28.8,0,0,China,Asia,31.2304,121.4737,1,2026-02-20,2,4,51,8,0,Winter,13.3,0,0,0,8.1,11.5,9.357142857142858,11.8
Shanghai,21.5,7.9,14.0,18.9,5.2,0.0,0.0,0.0,13.4,35.3,0,0,China,Asia,31.2304,121.4737,1,2026-02-21,2,5,52,8,1,Winter,13.6,0,0,0,11.1,15.1,9.2,9.6
Shanghai,20.8,7.8,13.5,19.2,3.7,0.0,0.0,0.0,19.2,49.7,0,0,China,Asia,31.2304,121.4737,1,2026-02-22,2,6,53,8,1,Winter,13.0,0,0,0,14.0,12.5,9.342857142857142,9.6
Shanghai,14.1,7.0,10.2,11.1,3.3,3.0,3.0,0.0,16.5,43.2,64,63,China,Asia,31.2304,121.4737,1,2026-02-23,2,0,54,9,0,Winter,7.1,0,0,0,13.5,5.8,9.971428571428572,3.0
Shanghai,10.4,7.7,8.9,8.3,4.8,10.9,10.9,0.0,14.7,38.9,100,61,China,Asia,31.2304,121.4737,1,2026-02-24,2,1,55,9,0,Winter,2.7,0,0,0,10.2,5.7,10.428571428571429,13.9
Shanghai,10.4,7.3,8.6,8.3,4.6,0.0,0.0,0.0,10.8,27.0,100,3,China,Asia,31.2304,121.4737,1,2026-02-25,2,2,56,9,0,Winter,3.1000000000000005,0,0,0,8.9,7.2,10.628571428571428,13.9
Shanghai,13.8,8.2,11.1,12.1,6.5,24.4,24.4,0.0,15.2,38.5,100,63,China,Asia,31.2304,121.4737,1,2026-02-26,2,3,57,9,0,Winter,5.600000000000001,1,0,0,8.6,8.1,11.05714285714286,38.3
Shanghai,12.6,8.1,10.4,10.5,6.1,3.9,3.9,0.0,12.9,31.0,100,61,China,Asia,31.2304,121.4737,1,2026-02-27,2,4,58,9,0,Winter,4.5,0,0,0,11.1,11.1,10.957142857142856,42.2
Shanghai,13.9,7.6,10.4,12.3,5.5,0.2,0.2,0.0,11.0,27.4,97,51,China,Asia,31.2304,121.4737,1,2026-02-28,2,5,59,9,1,Winter,6.300000000000001,0,0,0,10.4,14.0,10.44285714285714,42.4
Shanghai,13.7,10.9,11.9,12.2,8.6,24.0,24.0,0.0,14.2,32.0,95,63,China,Asia,31.2304,121.4737,1,2026-03-01,3,6,60,9,1,Spring,2.799999999999999,1,0,0,10.4,13.5,10.214285714285714,66.4
Shanghai,11.6,7.2,10.2,10.6,3.3,0.2,0.2,0.0,25.1,56.9,100,51,China,Asia,31.2304,121.4737,1,2026-03-02,3,0,61,10,0,Spring,4.4,0,0,0,11.9,10.2,10.214285714285714,63.6
Shanghai,9.6,6.5,7.5,5.7,3.1,0.2,0.2,0.0,16.8,42.1,100,51,China,Asia,31.2304,121.4737,1,2026-03-03,3,1,62,10,0,Spring,3.1,0,0,0,10.2,8.9,10.014285714285714,52.9
Shanghai,10.9,6.7,8.7,8.6,4.1,0.0,0.0,0.0,10.2,27.4,100,3,China,Asia,31.2304,121.4737,1,2026-03-04,3,2,63,10,0,Spring,4.2,0,0,0,7.5,8.6,10.028571428571428,52.9
Shanghai,14.0,7.6,10.0,13.5,5.3,1.9,1.9,0.0,9.4,20.2,93,53,China,Asia,31.2304,121.4737,1,2026-03-05,3,3,64,10,0,Spring,6.4,0,0,0,8.7,11.1,9.87142857142857,30.4
Shanghai,10.8,5.2,7.9,6.9,1.8,0.1,0.1,0.0,16.9,41.4,96,51,China,Asia,31.2304,121.4737,1,2026-03-06,3,4,65,10,0,Spring,5.6000000000000005,0,0,0,10.0,10.4,9.514285714285714,26.6
Shanghai,10.6,4.3,6.3,7.9,0.7,0.4,0.2,0.14,12.7,34.6,65,71,China,Asia,31.2304,121.4737,1,2026-03-07,3,5,66,10,1,Spring,6.3,0,0,0,7.9,10.4,8.928571428571427,26.8
Shanghai,11.4,4.6,7.3,10.4,1.7,0.0,0.0,0.0,9.1,24.5,68,3,China,Asia,31.2304,121.4737,1,2026-03-08,3,6,67,10,1,Spring,6.800000000000001,0,0,0,6.3,11.9,8.27142857142857,2.8
Shanghai,11.6,5.0,7.9,8.8,1.7,0.0,0.0,0.0,17.4,40.7,70,3,China,Asia,31.2304,121.4737,1,2026-03-09,3,0,68,11,0,Spring,6.6,0,0,0,7.3,10.2,7.942857142857143,2.6
Shanghai,12.4,2.2,6.7,10.9,-0.6,0.0,0.0,0.0,10.1,23.4,9,3,China,Asia,31.2304,121.4737,1,2026-03-10,3,1,69,11,0,Spring,10.2,0,0,0,7.9,7.5,7.828571428571429,2.4
Shanghai,15.4,4.2,8.9,14.9,1.5,0.2,0.2,0.0,12.3,33.1,40,51,China,Asia,31.2304,121.4737,1,2026-03-11,3,2,70,11,0,Spring,11.2,0,0,0,6.7,8.7,7.857142857142857,2.6
Shanghai,14.5,5.6,9.5,12.2,3.0,0.0,0.0,0.0,15.4,40.0,8,1,China,Asia,31.2304,121.4737,1,2026-03-12,3,3,71,11,0,Spring,8.9,0,0,0,8.9,10.0,7.785714285714286,0.7
Shanghai,15.9,4.8,9.4,14.0,2.3,0.0,0.0,0.0,10.5,27.7,0,0,China,Asia,31.2304,121.4737,1,2026-03-13,3,4,72,11,0,Spring,11.1,0,0,0,9.5,7.9,8.0,0.6000000000000001
Shanghai,17.1,6.2,11.2,14.6,3.5,0.0,0.0,0.0,14.1,38.9,2,2,China,Asia,31.2304,121.4737,1,2026-03-14,3,5,73,11,1,Spring,10.900000000000002,0,0,0,9.4,6.3,8.700000000000001,0.2
Shanghai,17.1,8.5,12.1,16.1,6.8,0.7,0.7,0.0,10.3,26.6,67,51,China,Asia,31.2304,121.4737,1,2026-03-15,3,6,74,11,1,Spring,8.600000000000001,0,0,0,11.2,7.3,9.385714285714286,0.8999999999999999
Shanghai,13.6,8.9,10.6,11.5,7.1,2.8,2.8,0.0,10.7,27.7,100,53,China,Asia,31.2304,121.4737,1,2026-03-16,3,0,75,12,0,Spring,4.699999999999999,0,0,0,12.1,7.9,9.771428571428572,3.7
Shanghai,12.7,8.6,10.4,11.5,6.9,7.4,7.4,0.0,14.2,32.0,100,61,China,Asia,31.2304,121.4737,1,2026-03-17,3,1,76,12,0,Spring,4.1,0,0,0,10.6,6.7,10.3,11.1
Shanghai,13.2,7.7,10.6,12.9,5.1,12.1,12.1,0.0,13.7,32.0,100,61,China,Asia,31.2304,121.4737,1,2026-03-18,3,2,77,12,0,Spring,5.499999999999999,0,0,0,10.4,8.9,10.542857142857144,23.0
Shanghai,13.4,6.7,9.3,11.3,4.3,0.0,0.0,0.0,8.9,26.6,56,3,China,Asia,31.2304,121.4737,1,2026-03-19,3,3,78,12,0,Spring,6.7,0,0,0,10.6,9.5,10.514285714285714,23.0
Shanghai,14.6,6.5,9.6,13.2,4.9,0.2,0.2,0.0,11.4,27.0,61,51,China,Asia,31.2304,121.4737,1,2026-03-20,3,4,79,12,0,Spring,8.1,0,0,0,9.3,9.4,10.542857142857144,23.2
Shanghai,14.9,4.8,9.8,13.7,3.0,0.0,0.0,0.0,10.7,26.6,61,3,China,Asia,31.2304,121.4737,1,2026-03-21,3,5,80,12,1,Spring,10.1,0,0,0,9.6,11.2,10.342857142857143,23.2
Shanghai,19.8,8.8,13.7,20.2,6.7,0.0,0.0,0.0,9.7,24.8,66,3,China,Asia,31.2304,121.4737,1,2026-03-22,3,6,81,12,1,Spring,11.0,0,0,0,9.8,12.1,10.571428571428571,22.5
Shanghai,15.4,11.1,13.2,14.1,9.7,0.0,0.0,0.0,10.3,28.8,98,3,China,Asia,31.2304,121.4737,1,2026-03-23,3,0,82,13,0,Spring,4.300000000000001,0,0,0,13.7,10.6,10.94285714285714,19.7
Shanghai,13.9,10.1,11.7,12.2,8.9,9.1,9.1,0.0,8.8,22.0,100,61,China,Asia,31.2304,121.4737,1,2026-03-24,3,1,83,13,0,Spring,3.8000000000000007,0,0,0,13.2,10.4,11.128571428571428,21.4
Shanghai,17.7,9.3,12.5,16.7,7.5,0.0,0.0,0.0,10.1,23.4,71,3,China,Asia,31.2304,121.4737,1,2026-03-25,3,2,84,13,0,Spring,8.399999999999999,0,0,0,11.7,10.6,11.4,9.3
Shanghai,16.4,9.1,12.7,14.5,8.2,3.0,3.0,0.0,8.5,21.2,94,61,China,Asia,31.2304,121.4737,1,2026-03-26,3,3,85,13,0,Spring,7.299999999999999,0,0,0,12.5,9.3,11.885714285714286,12.3
